"id","nombre_producto","fecha_creacion","fecha_actualizacion_producto","precio_costo_producto","precio_venta_producto","stock"
1941,"REDUCCION 3"" A 2"" DESAGUE PLASTICA","2022-07-21 15:40:27.27931","2022-08-03 21:55:31.330741","2.54","5","1"
1979,"REGLA DE ALUMINIO 3*1 1/2","2022-07-21 15:40:27.405784","2022-09-19 14:27:45.711658","1","140","1"
1955,"REDUCCION 4"" A 2"" INYECTOPLAST","2022-07-21 15:40:27.327292","2022-07-21 15:40:27.327296","1.6","0","-1"
1933,"REDUCCION 1"" A  1/2 PVC PAVCO S/R","2022-07-21 15:40:27.249397","2022-08-03 22:03:20.990182","1","5.5","1"
1943,"REDUCCION 3/4 A 1/2 CPVC PAVCO S/R","2022-07-21 15:40:27.288324","2022-08-04 15:36:17.849331","0.75","2","1"
1988,"REJILLA 4"" CROMADO (DUCHA)","2022-07-21 15:40:27.445127","2022-09-14 17:04:27.196827","10","20","6"
1974,"REGISTRO SUMIDERO CROMADO 3""","2022-07-21 15:40:27.389767","2022-08-16 14:26:40.360881","5.6","13","1"
1989,"REJILLA LAVADERO 2"" C/TAPON DE JEBE","2022-07-21 15:40:27.448463","2022-07-21 15:40:27.448466","0","0","-2"
1953,"REDUCCION 3-2 AGUA","2022-07-21 15:40:27.320649","2022-07-21 15:40:27.320653","6","0","-2"
1970,"REGISTRO CROMADO 2"" C/TAPON","2022-07-21 15:40:27.376971","2022-09-02 20:57:44.566507","3.4","6","10"
1931,"RECOGEDOR NEGRO","2022-07-21 15:40:27.242934","2022-08-15 14:50:57.136065","2","6","1"
1964,"REDUCCION DE 4x2 NICOLL","2022-07-21 15:40:27.357422","2022-10-05 21:03:48.584496","4.34","7.5","30"
1975,"REGISTRO SUMIDERO CROMADO 4""","2022-07-21 15:40:27.392966","2022-10-05 20:48:38.316712","26.87","34","3"
1963,"REDUCCION DE 4x2 DESAGUE PLASTICA","2022-07-21 15:40:27.354265","2022-08-03 21:53:59.49248","4.02","5.5","-5"
1987,"REJILLA 3"" CROMADO (DUCHA)","2022-07-21 15:40:27.441907","2022-07-21 15:40:27.441911","0","0","-1"
1980,"REGLA DE ALUMINIO 31/4 X 11/2 LIVIANOA","2022-07-21 15:40:27.408908","2022-07-21 15:40:27.408912","75","0","-1"
1977,"REGISTRO SUMIDERO CROMADO 6"" (PISO)","2022-07-21 15:40:27.399579","2022-09-14 20:39:49.605066","26","32","6"
1986,"REJILLA 2"" PLATEADO (DUCHA)","2022-07-21 15:40:27.438713","2022-07-21 15:40:27.438717","0","0","-5"
1944,"REDUCCION 3/4 A 1/2 PVC PAVCO S/R","2022-07-21 15:40:27.291494","2022-10-05 20:02:05.036031","1.6","4","60"
2001,"REPUESTO CORTA MAYOLICA 16. 6X3MM KAMASA","2022-07-21 15:40:27.49496","2022-07-21 15:40:27.494964","4.6","10","0"
2002,"REPUESTO CORTA MAYOLICA 22. 6X2MM KAMASA","2022-07-21 15:40:27.49828","2022-07-21 15:40:27.498284","5.95","10","0"
2003,"REPUESTO CORTA MAYOLICA 6.X1.5MM X1/4 KAMASA","2022-07-21 15:40:27.501549","2022-07-21 15:40:27.501553","6.9","14","0"
2004,"REPUESTO CORTA MAYOLICA 8.X1.5MM X5/16 KAMASA","2022-07-21 15:40:27.504816","2022-07-21 15:40:27.50482","8.3","14","0"
2006,"RETCHET DE LIBERACION RAPIDA CAB REDONDA 1/2 TRUPER","2022-07-21 15:40:27.511286","2022-07-21 15:40:27.51129","20.02","0","0"
2007,"RODAJE P/CARRETILLA 2 PZAS TRUPER","2022-07-21 15:40:27.51447","2022-07-21 15:40:27.514474","2.9","0","0"
2008,"RODEL T/LAPICERO 10MM (13/32) RUBITOOLS","2022-07-21 15:40:27.521543","2022-07-21 15:40:27.521547","58.19","0","0"
2011,"RODILLO #12  MELON TORO","2022-07-21 15:40:27.532125","2022-07-21 15:40:27.532129","11.5","0","0"
2013,"RODILLO #09  MELON TORO","2022-07-21 15:40:27.540214","2022-07-21 15:40:27.540218","9.5","0","0"
2015,"RODILLO PESADO","2022-07-21 15:40:27.546676","2022-07-21 15:40:27.54668","5","0","0"
2017,"RODILLO #7 PONY","2022-07-21 15:40:27.553657","2022-07-21 15:40:27.553661","0","0","0"
2018,"RODILLO #7 TORO","2022-07-21 15:40:27.557307","2022-07-21 15:40:27.557311","0","0","0"
2021,"RON DE QUEMAR 900 ML. MARTELL","2022-07-21 15:40:27.567538","2022-07-21 15:40:27.567544","6","0","0"
2022,"ROPA DE TRABAJO (CONJUNTO)","2022-07-21 15:40:27.571157","2022-07-21 15:40:27.571161","30.74","0","0"
2023,"SACAGRASA BOT C/ATOM 650 ML","2022-07-21 15:40:27.574333","2022-07-21 15:40:27.574337","6.56","0","0"
2024,"SACATODOXIDO 1 LT. TOLBRIN","2022-07-21 15:40:27.577458","2022-07-21 15:40:27.577462","7.47","0","0"
2025,"SEGUETA BIMETALICA 12","2022-07-21 15:40:27.580653","2022-07-21 15:40:27.580657","2.48","0","0"
2026,"SELLADOR PARA PARED 1 GLN. JHOMERON","2022-07-21 15:40:27.583962","2022-07-21 15:40:27.583966","18","0","0"
2027,"SELLADOR PARA PARED 1 GLN. LOSARO","2022-07-21 15:40:27.58743","2022-07-21 15:40:27.587434","10.99","0","0"
2030,"SELLADOR PARA PARED 1 GLN. REYES","2022-07-21 15:40:27.597885","2022-07-21 15:40:27.597889","11","17","0"
2031,"SELLADOR PARA PARED 1 GLN. TAMSA","2022-07-21 15:40:27.60122","2022-07-21 15:40:27.601226","13","0","0"
2032,"SELLADOR PARA PARED 1 GLN. VELSA","2022-07-21 15:40:27.608839","2022-07-21 15:40:27.608843","8.5","0","0"
2033,"SHAMPOO AMIGO 50ML","2022-07-21 15:40:27.612148","2022-07-21 15:40:27.612152","2.5","0","0"
2034,"SHAMPOO AMIGO 20ML","2022-07-21 15:40:27.615434","2022-07-21 15:40:27.615438","1","0","0"
2035,"SERRUCHO CARPINTERO 16!"" PRETUL","2022-07-21 15:40:27.622484","2022-07-21 15:40:27.622488","6.54","0","0"
2036,"SERRUCHO M/MADERA 18"" C & A","2022-07-21 15:40:27.625952","2022-07-21 15:40:27.625956","6.16","0","0"
2037,"SERRUCHO M/MADERA 450MM","2022-07-21 15:40:27.629257","2022-07-21 15:40:27.629261","9.5","0","0"
2038,"SERRUCHO PROFESIONAL KAMASA","2022-07-21 15:40:27.632664","2022-07-21 15:40:27.632668","9.6","0","0"
2039,"SERVICIO DE DESMONTE","2022-07-21 15:40:27.635948","2022-07-21 15:40:27.635952","0","0","0"
2040,"SET ECO REINA NEGRO","2022-07-21 15:40:27.639295","2022-07-21 15:40:27.639299","21.4","0","0"
2041,"SIERRA COPA P/MADERA DE 6 PIEZAS","2022-07-21 15:40:27.64291","2022-07-21 15:40:27.642914","7.5","0","0"
2042,"SIKA 1 LIQUIDA IMPERMEABILIZANTE P/CONCRETO Y MORTEROS 1GLN","2022-07-21 15:40:27.64635","2022-07-21 15:40:27.646354","20.82","0","0"
2045,"SIKA RAPID 1 x 4KG ACELERANTE","2022-07-21 15:40:27.656578","2022-07-21 15:40:27.656582","58","0","0"
2046,"SIKAFILL SIKA TECHO 3X4LT  GRIS GLN","2022-07-21 15:40:27.661006","2022-07-21 15:40:27.661009","54.6","0","0"
2047,"SIKASIL-AC TRANSPARENTE DE 300ML SIKA","2022-07-21 15:40:27.664356","2022-07-21 15:40:27.664362","0","0","0"
2048,"SILICONA MULTIUSOS","2022-07-21 15:40:27.66811","2022-07-21 15:40:27.668114","3.5","0","0"
2049,"SILICONA BLANCA 300ML WEBER","2022-07-21 15:40:27.671498","2022-07-21 15:40:27.671502","7.37","0","0"
2051,"SILICONA CRISTAL 500ML","2022-07-21 15:40:27.678507","2022-07-21 15:40:27.678511","7.5","0","0"
2053,"SILICONA PARA AUTO CHERRY EN SPRAY 360ML SAPOLIO","2022-07-21 15:40:27.687413","2022-07-21 15:40:27.687417","7.1","0","0"
2054,"SILICONA PARA AUTO LAVANDA EN SPRAY 360ML SAPOLIO","2022-07-21 15:40:27.690585","2022-07-21 15:40:27.690589","7.1","0","0"
2055,"SILICONA PARA TABLERO FULDER GLN AROMIX","2022-07-21 15:40:27.694038","2022-07-21 15:40:27.694042","28","0","0"
2056,"SILICONA PARA TABLEROS-FRESA X 370ML MARTELL","2022-07-21 15:40:27.697674","2022-07-21 15:40:27.697678","5.3","0","0"
2059,"SILICONA VESTON X 320ML TOLBRIN","2022-07-21 15:40:27.70729","2022-07-21 15:40:27.707294","4.79","0","0"
2060,"SILICONA WHITE CON AROMA 120ML VISTONY","2022-07-21 15:40:27.710584","2022-07-21 15:40:27.710588","3.8","0","0"
2061,"SILICONA WHITE CON AROMA 300ML VISTONY","2022-07-21 15:40:27.714638","2022-07-21 15:40:27.714643","7.32","0","0"
2062,"SOCKET  P/FLUORESCENTE RECTO EUROLUZ","2022-07-21 15:40:27.718283","2022-07-21 15:40:27.718287","0","0","0"
2064,"SOCKET OVAL BTICINO","2022-07-21 15:40:27.725259","2022-07-21 15:40:27.725263","0","0","0"
2065,"SOCKET SIMPLE COLGANTE DE LOZA","2022-07-21 15:40:27.728598","2022-07-21 15:40:27.728602","0","0","0"
2069,"SODA CAUSTICA EN ESCAMAS/GRANULADA 25KG.","2022-07-21 15:40:27.743849","2022-07-21 15:40:27.743853","71.1","0","0"
2070,"SODA CAUSTICA ESCAMAS AL 99% 1KG. MARTELL","2022-07-21 15:40:27.747637","2022-07-21 15:40:27.747641","4.95","0","0"
2071,"SODA CAUSTICA LIQUIDA 1KG. LOSARO","2022-07-21 15:40:27.750851","2022-07-21 15:40:27.750855","6.5","0","0"
2072,"SOLDIMIX  EXTRAFUERTE","2022-07-21 15:40:27.754083","2022-07-21 15:40:27.754087","5.2","0","0"
2009,"RODILLO #09  BLANCO EMTOP","2022-07-21 15:40:27.52491","2022-07-21 15:40:27.524914","11.5","17","-1"
2058,"SILICONA TRANSPARENTE 300ML WEBER","2022-07-21 15:40:27.703907","2022-07-21 15:40:27.703911","7.37","0","-1"
2066,"SOCKETE OVALADO","2022-07-21 15:40:27.73189","2022-07-21 15:40:27.731894","2","0","-5"
2057,"SILICONA TRANSPARENTE 280ML SIKASIL","2022-07-21 15:40:27.700838","2022-08-03 17:24:06.345208","7.5","15","0"
2050,"SILICONA TRANSPARENTE KNAUF","2022-07-21 15:40:27.674781","2022-07-21 15:40:27.674785","3.9","8","-2"
2052,"SILICONA NEGRO 280ML SIKASIL","2022-07-21 15:40:27.682847","2022-08-03 17:25:01.886405","7.5","15","1"
2029,"SELLADOR PARA PARED 1 GLN. NOVACERAM","2022-07-21 15:40:27.594461","2022-07-21 15:40:27.594465","12","17","-5"
2067,"SODA CAUSTICA 1KG LOSARO","2022-07-21 15:40:27.735197","2022-07-21 15:40:27.735201","9.5","12","-3"
2020,"RON DE QUEMAR 250ML. LOSARO","2022-07-21 15:40:27.564024","2022-08-18 15:05:25.267858","1.55","3.5","1"
2074,"SOLDIMIX CHICO","2022-07-21 15:40:27.761058","2022-07-21 15:40:27.761062","0","0","-1"
2019,"RODILLO 9"" C & A","2022-07-21 15:40:27.560619","2022-09-01 17:33:05.778375","5.8","10","12"
2076,"SPLITTER DIGITAL CATV 3VIAS SCIENTIFIC","2022-07-21 15:40:27.767607","2022-09-14 17:05:38.965652","6.5","9","10"
2073,"SOLDIMIX 10 MINUTOS","2022-07-21 15:40:27.757731","2022-09-01 17:30:35.078085","6.9","10","6"
2063,"SOCKET EMPOTRADO ECONOMICO","2022-07-21 15:40:27.721684","2022-08-29 17:02:17.394849","1","6","-2"
2028,"SELLADOR PARA PARED 1 GLN. MARTELL","2022-07-21 15:40:27.590775","2022-09-01 22:07:27.907936","16.5","22","4"
2044,"SIKA 1 POLVO IMPERMEABILIZANTE P/CONCRETO Y MORTEROS 1KG","2022-07-21 15:40:27.653107","2022-07-21 15:40:27.653113","2","6","-20"
2068,"SODA CAUSTICA 1KG. DERQUSA","2022-07-21 15:40:27.73861","2022-07-21 15:40:27.738614","9","12","-4"
2075,"SPLITTER DIGITAL CATV 2VIAS SCIENTIFIC","2022-07-21 15:40:27.764364","2022-09-14 17:05:20.857493","5","7","30"
2016,"RODILLO #3 TORO BLANCO","2022-07-21 15:40:27.550357","2022-09-14 16:54:22.884918","6","8","12"
2010,"RODILLO #12  BLANCO TORO","2022-07-21 15:40:27.528238","2022-09-14 21:06:24.461923","18.5","24","6"
2012,"RODILLO #09  BLANCO TORO","2022-07-21 15:40:27.535326","2022-09-14 20:58:51.142946","16.5","20","5"
2077,"SPLITTER DIGITAL CATV 4VIAS SCIENTIFIC","2022-07-21 15:40:27.770889","2022-07-21 15:40:27.770893","7.5","12","0"
2078,"SPLITTER DIGITAL CATV 6VIAS SCIENTIFIC","2022-07-21 15:40:27.77523","2022-07-21 15:40:27.775234","15","20","0"
2079,"SPLITTER DIGITAL CATV 8VIAS SCIENTIFIC","2022-07-21 15:40:27.778519","2022-07-21 15:40:27.778523","16","24","0"
2080,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 1 1/2""","2022-07-21 15:40:27.781784","2022-07-21 15:40:27.781788","0.04","0","0"
2081,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 1 1/4""","2022-07-21 15:40:27.785042","2022-07-21 15:40:27.785045","0.04","0","0"
2082,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 1""","2022-07-21 15:40:27.789104","2022-07-21 15:40:27.789108","0.07","0","0"
2083,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 1/2""","2022-07-21 15:40:27.792465","2022-07-21 15:40:27.792469","0.05","0","0"
2084,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 2""","2022-07-21 15:40:27.799375","2022-07-21 15:40:27.799379","0.05","0","0"
2086,"STOVE BOLTS C/R C/TUERCA ZINC 3/16"" X 1/2""","2022-07-21 15:40:27.805807","2022-07-21 15:40:27.805811","0.07","0","0"
2087,"STOVE BOLTS C/R C/TUERCA ZINC 3/16"" X 3/4""","2022-07-21 15:40:27.809015","2022-07-21 15:40:27.809021","0.08","0","0"
2088,"STOVE BOLTS C/R C/TUERCA ZINC 3/16"" X 1""","2022-07-21 15:40:27.812421","2022-07-21 15:40:27.812425","0.09","0","0"
2089,"STOVE BOLTS C/R C/TUERCA ZINC 6/32"" X 1 1/2""","2022-07-21 15:40:27.815529","2022-07-21 15:40:27.815533","0","0","0"
2090,"STOVE BOLTS P/TOMA CORRIENTE 6/32 X 1","2022-07-21 15:40:27.818634","2022-07-21 15:40:27.818638","0.03","0","0"
2091,"SUMIDERO BRONCE M/TECNIMET DE 2"" FUNGRISA","2022-07-21 15:40:27.821877","2022-07-21 15:40:27.821881","0","0","0"
2092,"SUMIDERO CROMADO M/TECNIMET DE 2"" FUNGRISA","2022-07-21 15:40:27.825015","2022-07-21 15:40:27.825019","2.5","0","0"
2093,"SUNCHO P/FILTRO DE ACEITE","2022-07-21 15:40:27.832082","2022-07-21 15:40:27.832086","16.54","0","0"
2094,"TACHUELA P/TAPICERIA Nº 12","2022-07-21 15:40:27.835531","2022-07-21 15:40:27.835535","8.47","0","0"
2095,"TACHUELA P/TAPICERIA Nº 14","2022-07-21 15:40:27.838737","2022-07-21 15:40:27.838741","8.47","0","0"
2097,"TALADRO PERCUTOR 1/2 500 W TRUPER","2022-07-21 15:40:27.845573","2022-07-21 15:40:27.845577","96.1","0","0"
2098,"TALADRO PERCUTOR 1/2 600 W TRUPER","2022-07-21 15:40:27.849918","2022-07-21 15:40:27.849922","129","0","0"
2099,"TALADRO PERCUTOR 1/2 700 W TRUPER","2022-07-21 15:40:27.853127","2022-07-21 15:40:27.853131","119.99","0","0"
2100,"TALCO AMERICANO 1 KG. DERQUSA","2022-07-21 15:40:27.856414","2022-07-21 15:40:27.856418","1.29","0","0"
2102,"TANQUE  COLOR ARENA 1100 LT. ROTOPLAS","2022-07-21 15:40:27.862925","2022-07-21 15:40:27.862929","690","710","0"
2103,"TANQUE COLOR ARENA 750 LT. ROTOPLAS","2022-07-21 15:40:27.866489","2022-07-21 15:40:27.866493","375","0","0"
2104,"TANQUE COLOR AZUL 1100 LT. ROTOPLAS","2022-07-21 15:40:27.86994","2022-07-21 15:40:27.869944","388.33","0","0"
2105,"TANQUE COLOR AZUL 600 LT. ROTOPLAS","2022-07-21 15:40:27.87334","2022-07-21 15:40:27.873343","435","480","0"
2106,"TANQUE COLOR ARENA  600 LT. ROTOPLAS","2022-07-21 15:40:27.876692","2022-07-21 15:40:27.876696","530","0","0"
2107,"TANQUE COLOR NEGRO 1100 LT. ROTOPLAS","2022-07-21 15:40:27.881027","2022-07-21 15:40:27.881031","520","620","0"
2111,"TAPON 1"" C/R MACHO","2022-07-21 15:40:27.899117","2022-07-21 15:40:27.899121","0","0","0"
2112,"TAPON 1"" MACHO F/GALVANIZADO","2022-07-21 15:40:27.903677","2022-07-21 15:40:27.903681","0","0","0"
2118,"TAPON 1/2"" C/R MACHO PLASTICA","2022-07-21 15:40:27.923956","2022-07-21 15:40:27.923962","0","0","0"
2120,"TAPON 1/2"" MACHO F/GALVANIZADO","2022-07-21 15:40:27.930904","2022-07-21 15:40:27.930908","0.58","0","0"
2125,"TAPON 1/4"" MACHO F/GALVANIZADO","2022-07-21 15:40:27.947942","2022-07-21 15:40:27.947948","0","0","0"
2133,"TARUGO BLANCOS PARA VIDRIERIA","2022-07-21 15:40:27.975782","2022-07-21 15:40:27.975787","0.19","0","0"
2135,"TARUGO MADERA 1/4""","2022-07-21 15:40:27.982864","2022-07-21 15:40:27.982869","0.03","0","0"
2136,"TARUGO MADERA 5/16""","2022-07-21 15:40:27.986473","2022-07-21 15:40:27.986478","0.04","0","0"
2137,"TARUGO MADERA 3/8""","2022-07-21 15:40:27.989986","2022-07-21 15:40:27.989991","0.04","0","0"
2141,"TARUGO TIPO PVC 3/16""","2022-07-21 15:40:28.006224","2022-07-21 15:40:28.006228","0.02","0.2","0"
2143,"TARUGO TIPO PVC 5/16"" AZUL","2022-07-21 15:40:28.012952","2022-07-21 15:40:28.012956","0.02","0.3","0"
2145,"TAZA BABY FRESH BLANCO + ASIENTO TREBOL","2022-07-21 15:40:28.020231","2022-07-21 15:40:28.020235","205.49","0","0"
2146,"TAZA RAPID JET PLUS BONE TREBOL","2022-07-21 15:40:28.023503","2022-07-21 15:40:28.023507","90","0","0"
2147,"TAZA RAPID JET PLUS BLANCO S/ASIENTO TREBOL","2022-07-21 15:40:28.026921","2022-07-21 15:40:28.026925","114","0","0"
2148,"TAZA RAPID JET PREMIUM C/ASTO BLANCO TREBOL","2022-07-21 15:40:28.030322","2022-07-21 15:40:28.030326","0","0","0"
2149,"TECNOPOR EPS 1 1/2""","2022-07-21 15:40:28.033962","2022-07-21 15:40:28.033966","19","0","0"
2151,"TECNOPOR EPS 1/2""","2022-07-21 15:40:28.042049","2022-07-21 15:40:28.042053","7","0","0"
2150,"TECNOPOR EPS 1""","2022-07-21 15:40:28.037623","2022-08-17 16:21:50.120391","12","22","43"
2129,"TAPON 3/4"" MACHO CPVC PAVCO","2022-07-21 15:40:27.961889","2022-08-03 22:09:13.906945","1.8","3.5","1"
2110,"TAPON 1"" C/R HEMBRA PAVCO","2022-07-21 15:40:27.895305","2022-08-03 22:05:39.732931","2.3","4","1"
2101,"TALCO AMERICANO 1 KG. LOSARO","2022-07-21 15:40:27.85963","2022-08-18 15:23:47.492849","1.4","3","1"
2108,"TAPA CIEGA RECTANGULAR BLANCA","2022-07-21 15:40:27.884373","2022-08-13 19:50:07.047824","0.4","1.5","1"
2127,"TAPON 3/4"" C/R HEMBRA PAVCO","2022-07-21 15:40:27.954796","2022-08-03 22:09:55.19197","1.8","3.5","1"
2114,"TAPON 1"" S/R HEMBRA PAVCO","2022-07-21 15:40:27.910466","2022-08-03 22:10:30.232736","2.3","4","1"
2115,"TAPON 1"" S/R HEMBRA PLASTICA","2022-07-21 15:40:27.914122","2022-08-03 22:14:53.392438","1","2.5","1"
2096,"LLAVE PARA TALADRO","2022-07-21 15:40:27.842126","2022-08-04 19:25:52.808579","3","7","1"
2085,"STOVE BOLTS C/R C/TUERCA ZINC 5/32"" X 3/4""","2022-07-21 15:40:27.802464","2022-07-21 15:40:27.802468","0.06","0","-4"
2131,"TAPON 3/4"" S/R HEMBRA PAVCO","2022-07-21 15:40:27.968927","2022-08-17 14:36:09.895102","1.8","3.5","-1"
2128,"TAPON 3/4"" C/R MACHO NICOLL","2022-07-21 15:40:27.958391","2022-08-05 19:41:31.349991","1","3","1"
2116,"TAPON 1/2"" C/R HEMBRA PAVCO","2022-07-21 15:40:27.917403","2022-07-21 15:40:27.917407","0.88","0","-3"
2126,"TAPON 2"" AGUA MACHO","2022-07-21 15:40:27.951404","2022-07-21 15:40:27.951409","4","0","-1"
2153,"TECNOPOR EPS 2""","2022-07-21 15:40:28.048859","2022-07-21 15:40:28.048863","25","0","-1"
2113,"TAPON 1"" S/R HEMBRA","2022-07-21 15:40:27.907028","2022-07-21 15:40:27.907032","0","0","-2"
2140,"TARUGO TIPO PVC 1/4"" VERDE","2022-07-21 15:40:28.002823","2022-07-21 15:40:28.002827","0.01","0.25","-24"
2152,"TECNOPOR EPS 2""","2022-07-21 15:40:28.045631","2022-07-21 15:40:28.045635","26","0","-1"
2139,"TARUGO TIPO PVC 1/2""","2022-07-21 15:40:27.999356","2022-08-19 17:25:19.082514","1","0.5","0"
2130,"TAPON 3/4"" S/R HEMBRA PLASTICA","2022-07-21 15:40:27.965422","2022-08-17 14:37:33.441246","1","1.5","1"
2132,"TAPON 4"" DESAGUE","2022-07-21 15:40:27.972358","2022-07-21 15:40:27.972364","0","0","-2"
2124,"TAPON 1/2"" S/R HEMBRA PLASTICA","2022-07-21 15:40:27.944413","2022-08-17 14:38:34.407586","1","1.5","1"
2117,"TAPON 1/2"" C/R MACHO PAVCO","2022-07-21 15:40:27.920609","2022-08-03 22:07:38.026819","1.4","2.5","-32"
2121,"TAPON 1/2"" S/R HEMBRA  INYECTOPLAST","2022-07-21 15:40:27.934428","2022-07-21 15:40:27.934432","0.47","0","-1"
2144,"TARUGO TIPO PVC 3/4"" NEGRO","2022-07-21 15:40:28.01672","2022-08-19 17:26:14.161734","0.4","0.8","1"
2134,"TARUGO TIPO FISHER 1/4"" PVC","2022-07-21 15:40:27.979342","2022-08-19 17:31:51.989761","0.1","0.3","1"
2138,"TARUGO TIPO FISHER 3/8"" PVC","2022-07-21 15:40:27.995818","2022-08-19 17:31:05.984034","0.1","0.5","1"
2142,"TARUGO TIPO PVC 3/8"" NARANJA","2022-07-21 15:40:28.009556","2022-08-11 16:07:41.987506","1","0.3","-13"
2119,"TAPON 1/2"" HEMBRA CPVC PAVCO","2022-07-21 15:40:27.927535","2022-08-05 19:40:59.909298","1.4","2.5","0"
2156,"TEE 1 1/2"" S/R AGUA PLASTICA","2022-07-21 15:40:28.063108","2022-07-21 15:40:28.063112","3.58","0","0"
2157,"TEE 1 1/4"" S/R AGUA PLASTICA","2022-07-21 15:40:28.066364","2022-07-21 15:40:28.066368","0","0","0"
2159,"TEE 1"" F/GALVANIZADO","2022-07-21 15:40:28.073011","2022-07-21 15:40:28.073015","0","0","0"
2160,"TEE 1"" S/R AGUA","2022-07-21 15:40:28.076808","2022-07-21 15:40:28.076812","0","0","0"
2162,"TEE 1"" S/R AGUA PLASTICA","2022-07-21 15:40:28.083384","2022-07-21 15:40:28.083388","0","0","0"
2164,"TEE 3/4"" BRONCE GROSSO","2022-07-21 15:40:28.090341","2022-07-21 15:40:28.090346","11","0","0"
2165,"UNION 3/4"" BRONCE GROSSO","2022-07-21 15:40:28.09373","2022-07-21 15:40:28.093734","9","0","0"
2177,"TEE 3""  AGUA","2022-07-21 15:40:28.134132","2022-07-21 15:40:28.134137","18","0","0"
2179,"TEE 3/4"" CPVC","2022-07-21 15:40:28.140688","2022-07-21 15:40:28.140692","1.6","0","0"
2181,"TEE 3/4"" F/GALVANIZADO","2022-07-21 15:40:28.147234","2022-07-21 15:40:28.147238","0","0","0"
2183,"TEE 3/4"" S/R AGUA PLASTICA","2022-07-21 15:40:28.153857","2022-07-21 15:40:28.153862","0","0","0"
2193,"TEE 6x4 ALCANTARILLADO","2022-07-21 15:40:28.19064","2022-07-21 15:40:28.190644","14","35","0"
2194,"TEE 6x6 ALCANTARILLADO","2022-07-21 15:40:28.194037","2022-07-21 15:40:28.194041","18","50","0"
2195,"CACHIMBA 2X3X10","2022-07-21 15:40:28.197521","2022-07-21 15:40:28.197527","29.57","0","0"
2196,"TEE DOBLE 4X4 DESAGUE INYECTOPLAST","2022-07-21 15:40:28.201053","2022-07-21 15:40:28.201059","6.6","0","0"
2203,"TEE SANIT. 4x4 GERFOR","2022-07-21 15:40:28.225798","2022-07-21 15:40:28.225804","8.7","0","0"
2205,"TEE DE TV CABLE","2022-07-21 15:40:28.23243","2022-07-21 15:40:28.232434","0.8","1.5","0"
2206,"TERMA PARA DUCHA LORENZZETTI","2022-07-21 15:40:28.235914","2022-07-21 15:40:28.235918","43","0","0"
2207,"TERMA PARA DUCHA OVNI","2022-07-21 15:40:28.239356","2022-07-21 15:40:28.23936","25","0","0"
2210,"THINNER ACRILICO 1 GLN. ITSA","2022-07-21 15:40:28.250871","2022-07-21 15:40:28.250875","0","0","0"
2211,"THINNER ACRILICO 1 GLN. JHOMERON","2022-07-21 15:40:28.254255","2022-07-21 15:40:28.254259","12.51","0","0"
2212,"THINNER ACRILICO 1 GLN. MARTELL","2022-07-21 15:40:28.257641","2022-07-21 15:40:28.257647","13.31","0","0"
2215,"THINNER ACRILICO AUTOMOTRIZ 2.7LT. JHOMERON","2022-07-21 15:40:28.268009","2022-07-21 15:40:28.268013","18.5","0","0"
2216,"THINNER ACRILICO AUTOMOTRIZ 1 GLN. JHOMERON","2022-07-21 15:40:28.271367","2022-07-21 15:40:28.271371","20.7","0","0"
2217,"THINNER ACRILICO MR-1A 3 LT. LOSARO","2022-07-21 15:40:28.274558","2022-07-21 15:40:28.274562","11.17","0","0"
2220,"THINNER ACRILICO SS-1000 (DUCO I) 3.00 LT LOSARO","2022-07-21 15:40:28.284701","2022-07-21 15:40:28.284705","17.5","0","0"
2222,"THINNER ACRILICO SUPERIOR 1-A 3 LT. LOSARO","2022-07-21 15:40:28.29199","2022-07-21 15:40:28.291994","12.3","0","0"
2223,"TIJERA C/LATA 10"" KAMASA","2022-07-21 15:40:28.302493","2022-07-21 15:40:28.302498","22.88","0","0"
2224,"TIJERA HOJALATERO 10"" PRETUL","2022-07-21 15:40:28.30592","2022-07-21 15:40:28.305924","27.46","0","0"
2225,"TIJERA P/PODAR 8"" KAMASA","2022-07-21 15:40:28.309439","2022-07-21 15:40:28.309443","15.7","25","0"
2226,"TIMBRE DIN DON VERA","2022-07-21 15:40:28.313032","2022-07-21 15:40:28.313036","25","0","0"
2167,"TEE 1/2"" C/R AGUA PLASTICA","2022-07-21 15:40:28.10046","2022-08-04 16:44:06.613056","0.81","2.5","-10"
2186,"TEE 4x2 DESAGUE ECONOMICO","2022-07-21 15:40:28.163746","2022-09-14 17:25:06.11087","6.9","12","12"
2199,"TEE SANIT. 2x2 PAVCO","2022-07-21 15:40:28.211743","2022-08-04 19:36:18.165208","5","7","1"
2172,"TEE 1/2"" S/R AGUA PAVCO","2022-07-21 15:40:28.116896","2022-10-05 19:59:24.876881","2.2","3.5","247"
2182,"TEE 3/4"" S/R AGUA PAVCO","2022-07-21 15:40:28.150556","2022-10-05 20:00:38.354095","3.6","4.5","50"
2174,"TEE 2x2 DESAGUE NICOLL","2022-07-21 15:40:28.123731","2022-08-03 21:08:53.557294","3.32","6","1"
